id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,fixtureName
539263,5,Goal,0.914000015258789,0.575,0.3725590407848358,Abdoulaye Doucouré,a,1726,FromCorner,2023,RightFoot,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,James Tarkowski,HeadPass,Brentford v Everton
539264,13,MissedShots,0.86,0.6840000152587891,0.06630026549100876,Dwight McNeil,a,6756,OpenPlay,2023,LeftFoot,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,Beto,HeadPass,Brentford v Everton
539265,16,MissedShots,0.9,0.6609999847412109,0.007734175771474838,Amadou Onana,a,9667,SetPiece,2023,Head,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,James Garner,Aerial,Brentford v Everton
539266,20,SavedShot,0.86,0.5629999923706055,0.3699209690093994,Vitalii Mykolenko,a,10291,OpenPlay,2023,RightFoot,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,,None,Brentford v Everton
539267,25,BlockedShot,0.750999984741211,0.5209999847412109,0.03133699297904968,James Garner,a,7438,OpenPlay,2023,RightFoot,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,Idrissa Gueye,Pass,Brentford v Everton
539268,26,ShotOnPost,0.9290000152587891,0.6229999923706054,0.10169808566570282,Abdoulaye Doucouré,a,1726,OpenPlay,2023,RightFoot,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,James Tarkowski,Chipped,Brentford v Everton
539271,35,MissedShots,0.8719999694824219,0.39,0.3280680775642395,Beto,a,9983,OpenPlay,2023,RightFoot,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,Idrissa Gueye,Throughball,Brentford v Everton
539276,43,MissedShots,0.7630000305175781,0.415,0.02269892953336239,Idrissa Gueye,a,668,OpenPlay,2023,RightFoot,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,James Garner,Pass,Brentford v Everton
539277,44,MissedShots,0.894000015258789,0.34,0.09904822707176208,Beto,a,9983,OpenPlay,2023,RightFoot,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,Idrissa Gueye,Pass,Brentford v Everton
539278,50,SavedShot,0.5359999847412109,0.7559999847412109,0.00725780101493001,Beto,a,9983,OpenPlay,2023,RightFoot,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,,BallRecovery,Brentford v Everton
539279,51,SavedShot,0.8119999694824219,0.54,0.06025521084666252,Dwight McNeil,a,6756,OpenPlay,2023,LeftFoot,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,Abdoulaye Doucouré,Pass,Brentford v Everton
539280,56,MissedShots,0.975999984741211,0.5790000152587891,0.05897397920489311,Amadou Onana,a,9667,SetPiece,2023,Head,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,James Tarkowski,Aerial,Brentford v Everton
539281,58,MissedShots,0.879000015258789,0.5529999923706055,0.035750895738601685,Beto,a,9983,OpenPlay,2023,Head,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,James Tarkowski,Chipped,Brentford v Everton
539282,62,MissedShots,0.81,0.6630000305175782,0.03390432521700859,Dwight McNeil,a,6756,OpenPlay,2023,LeftFoot,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,,BallRecovery,Brentford v Everton
539283,66,Goal,0.9640000152587891,0.5120000076293946,0.5061596035957336,James Tarkowski,a,1665,FromCorner,2023,Head,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,Dwight McNeil,Aerial,Brentford v Everton
539287,70,Goal,0.8819999694824219,0.549000015258789,0.3837033808231354,Dominic Calvert-Lewin,a,5555,OpenPlay,2023,RightFoot,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,James Garner,Throughball,Brentford v Everton
539289,80,MissedShots,0.74,0.25299999237060544,0.013220204040408134,James Garner,a,7438,OpenPlay,2023,RightFoot,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,,None,Brentford v Everton
539290,88,MissedShots,0.905,0.4329999923706055,0.016382506117224693,James Tarkowski,a,1665,FromCorner,2023,Head,21949,Brentford,Everton,1,3,2023-09-23 16:30:00,James Garner,Aerial,Brentford v Everton
539434,9,SavedShot,0.8919999694824219,0.5220000076293946,0.04632106423377991,Zeki Amdouni,h,11701,OpenPlay,2023,Head,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,,None,Burnley v Manchester United
539435,13,MissedShots,0.8130000305175781,0.48900001525878906,0.01825695112347603,Josh Brownhill,h,8323,SetPiece,2023,RightFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,,Aerial,Burnley v Manchester United
539436,16,ShotOnPost,0.9230000305175782,0.605,0.39152228832244873,Zeki Amdouni,h,11701,OpenPlay,2023,LeftFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Aaron Ramsey,Throughball,Burnley v Manchester United
539438,31,BlockedShot,0.855,0.725,0.03272872045636177,Aaron Ramsey,h,9913,OpenPlay,2023,RightFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Josh Brownhill,Pass,Burnley v Manchester United
539440,37,MissedShots,0.8569999694824219,0.3390000152587891,0.05405531823635101,Luca Koleosho,h,10620,OpenPlay,2023,RightFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Josh Cullen,BallRecovery,Burnley v Manchester United
539441,41,SavedShot,0.81,0.595999984741211,0.04853382706642151,Aaron Ramsey,h,9913,OpenPlay,2023,RightFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Zeki Amdouni,Pass,Burnley v Manchester United
539443,53,BlockedShot,0.7869999694824219,0.2929999923706055,0.017325138673186302,Luca Koleosho,h,10620,OpenPlay,2023,RightFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Josh Brownhill,BallRecovery,Burnley v Manchester United
539446,74,SavedShot,0.9669999694824218,0.38799999237060545,0.07809389382600784,Jacob Bruun Larsen,h,5355,OpenPlay,2023,RightFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Ameen Al Dakhil,Chipped,Burnley v Manchester United
539447,81,MissedShots,0.965,0.5359999847412109,0.08817407488822937,Sander Berge,h,8285,FromCorner,2023,Head,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Josh Brownhill,Aerial,Burnley v Manchester United
539448,83,BlockedShot,0.955,0.35900001525878905,0.09767139703035355,Jay Rodriguez,h,844,OpenPlay,2023,RightFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Josh Cullen,Throughball,Burnley v Manchester United
539451,87,MissedShots,0.784000015258789,0.33099998474121095,0.026123253628611565,Benson Manuel,h,11702,OpenPlay,2023,LeftFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Josh Cullen,TakeOn,Burnley v Manchester United
539454,94,SavedShot,0.865,0.3029999923706055,0.03663841634988785,Benson Manuel,h,11702,SetPiece,2023,LeftFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Mike Trésor,Pass,Burnley v Manchester United
539432,0,MissedShots,0.9690000152587891,0.6459999847412109,0.08327582478523254,Marcus Rashford,a,556,OpenPlay,2023,LeftFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Hannibal Mejbri,Pass,Burnley v Manchester United
539433,6,SavedShot,0.9290000152587891,0.6719999694824219,0.10452650487422943,Bruno Fernandes,a,1228,OpenPlay,2023,LeftFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Marcus Rashford,Pass,Burnley v Manchester United
539437,29,MissedShots,0.9159999847412109,0.6480000305175782,0.09161898493766785,Rasmus Højlund,a,11055,OpenPlay,2023,LeftFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Marcus Rashford,Pass,Burnley v Manchester United
539439,34,BlockedShot,0.774000015258789,0.4640000152587891,0.036527931690216064,Bruno Fernandes,a,1228,OpenPlay,2023,LeftFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Casemiro,BallRecovery,Burnley v Manchester United
539442,44,Goal,0.9159999847412109,0.355,0.06967730075120926,Bruno Fernandes,a,1228,OpenPlay,2023,RightFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Jonny Evans,Chipped,Burnley v Manchester United
539444,62,SavedShot,0.779000015258789,0.5979999923706054,0.041051700711250305,Scott McTominay,a,5560,OpenPlay,2023,LeftFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,,Dispossessed,Burnley v Manchester United
539445,69,BlockedShot,0.8109999847412109,0.3370000076293945,0.04598402976989746,Marcus Rashford,a,556,OpenPlay,2023,RightFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Casemiro,BallRecovery,Burnley v Manchester United
539449,84,BlockedShot,0.8530000305175781,0.514000015258789,0.13425780832767487,Marcus Rashford,a,556,OpenPlay,2023,RightFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Hannibal Mejbri,Chipped,Burnley v Manchester United
539450,85,BlockedShot,0.895,0.445,0.025244636461138725,Casemiro,a,2248,FromCorner,2023,Head,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Bruno Fernandes,Challenge,Burnley v Manchester United
539452,89,BlockedShot,0.904000015258789,0.6659999847412109,0.08965219557285309,Rasmus Højlund,a,11055,OpenPlay,2023,LeftFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Bruno Fernandes,Pass,Burnley v Manchester United
539453,91,SavedShot,0.9219999694824219,0.58,0.11845563352108002,Bruno Fernandes,a,1228,OpenPlay,2023,RightFoot,21950,Burnley,Manchester United,0,1,2023-09-23 19:00:00,Diogo Dalot,Cross,Burnley v Manchester United
539584,18,SavedShot,0.7180000305175781,0.6819999694824219,0.0156273003667593,Evan Ferguson,h,10177,OpenPlay,2023,RightFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Billy Gilmour,Pass,Brighton v Bournemouth
539586,33,SavedShot,0.8069999694824219,0.40400001525878904,0.039656784385442734,Facundo Buonanotte,h,11362,OpenPlay,2023,LeftFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Danny Welbeck,Pass,Brighton v Bournemouth
539587,38,MissedShots,0.4909999847412109,0.539000015258789,0.006862853188067675,Billy Gilmour,h,7988,OpenPlay,2023,RightFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,,None,Brighton v Bournemouth
539588,45,BlockedShot,0.785,0.6809999847412109,0.02204783260822296,Estupiñán,h,5136,OpenPlay,2023,LeftFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Billy Gilmour,Pass,Brighton v Bournemouth
539589,45,BlockedShot,0.9669999694824218,0.4379999923706055,0.0683475211262703,Lewis Dunk,h,6048,FromCorner,2023,Head,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Billy Gilmour,Aerial,Brighton v Bournemouth
539590,45,BlockedShot,0.9459999847412109,0.4329999923706055,0.1199745237827301,Adam Webster,h,7699,FromCorner,2023,RightFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Evan Ferguson,Pass,Brighton v Bournemouth
539591,45,BlockedShot,0.8159999847412109,0.4779999923706055,0.049729250371456146,Mahmoud Dahoud,h,205,FromCorner,2023,LeftFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,,Rebound,Brighton v Bournemouth
539594,45,Goal,0.9459999847412109,0.5470000076293945,0.5992028713226318,Kaoru Mitoma,h,10806,OpenPlay,2023,RightFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Mahmoud Dahoud,Pass,Brighton v Bournemouth
539595,58,MissedShots,0.9640000152587891,0.415,0.08216951042413712,Lewis Dunk,h,6048,FromCorner,2023,Head,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Billy Gilmour,Cross,Brighton v Bournemouth
539596,59,MissedShots,0.914000015258789,0.5509999847412109,0.340465247631073,Anssumane Fati,h,7967,OpenPlay,2023,LeftFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Simon Adingra,Cross,Brighton v Bournemouth
539598,66,BlockedShot,0.899000015258789,0.38799999237060545,0.13207128643989563,João Pedro,h,8272,OpenPlay,2023,LeftFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Simon Adingra,TakeOn,Brighton v Bournemouth
539601,76,Goal,0.9440000152587891,0.5159999847412109,0.5421752333641052,Kaoru Mitoma,h,10806,OpenPlay,2023,Head,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Estupiñán,Cross,Brighton v Bournemouth
539606,93,BlockedShot,0.9,0.4490000152587891,0.1329660415649414,Anssumane Fati,h,7967,OpenPlay,2023,LeftFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,João Pedro,Pass,Brighton v Bournemouth
539582,4,MissedShots,0.99,0.40700000762939453,0.0713658481836319,Dominic Solanke,a,1679,SetPiece,2023,RightFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Lewis Cook,Chipped,Brighton v Bournemouth
539583,15,MissedShots,0.8530000305175781,0.6029999923706054,0.06466852873563766,Ryan Christie,a,10744,OpenPlay,2023,LeftFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Marcus Tavernier,Pass,Brighton v Bournemouth
539585,24,Goal,0.7530000305175781,0.3770000076293945,0.2541655898094177,Dominic Solanke,a,1679,OpenPlay,2023,LeftFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Ryan Christie,BallRecovery,Brighton v Bournemouth
539592,46,OwnGoal,0.07099999904632569,0.46799999237060547,0,Milos Kerkez,a,11709,FromCorner,2023,Head,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,,Clearance,Brighton v Bournemouth
539593,48,MissedShots,0.7169999694824218,0.5820000076293945,0.042424608021974564,Philip Billing,a,6034,DirectFreekick,2023,LeftFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,,Standard,Brighton v Bournemouth
539597,62,MissedShots,0.9119999694824219,0.565,0.058793675154447556,Illia Zabarnyi,a,11486,FromCorner,2023,Head,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Lewis Cook,Cross,Brighton v Bournemouth
539599,69,SavedShot,0.905,0.7119999694824218,0.02645193226635456,Antoine Semenyo,a,11363,OpenPlay,2023,LeftFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Lloyd Kelly,TakeOn,Brighton v Bournemouth
539600,71,BlockedShot,0.75,0.44599998474121094,0.022267013788223267,Antoine Semenyo,a,11363,OpenPlay,2023,LeftFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Lloyd Kelly,Pass,Brighton v Bournemouth
539602,78,SavedShot,0.904000015258789,0.715,0.05132528021931648,Antoine Semenyo,a,11363,OpenPlay,2023,LeftFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,Dango Ouattara,Pass,Brighton v Bournemouth
539603,78,BlockedShot,0.960999984741211,0.5459999847412109,0.5985820889472961,Dominic Solanke,a,1679,OpenPlay,2023,Head,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,,Rebound,Brighton v Bournemouth
539604,83,BlockedShot,0.9059999847412109,0.505,0.3408990502357483,David Brooks,a,6820,OpenPlay,2023,RightFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,,None,Brighton v Bournemouth
539605,91,BlockedShot,0.74,0.49700000762939456,0.012708445079624653,Hamed Junior Traore,a,6986,OpenPlay,2023,RightFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,,None,Brighton v Bournemouth
539607,95,BlockedShot,0.874000015258789,0.36400001525878906,0.07691501080989838,Dango Ouattara,a,9662,OpenPlay,2023,LeftFoot,21951,Brighton,Bournemouth,3,1,2023-09-24 13:00:00,David Brooks,Pass,Brighton v Bournemouth
539635,13,SavedShot,0.97,0.6329999923706054,0.05239171162247658,Gabriel Jesus,h,5543,OpenPlay,2023,LeftFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,Bukayo Saka,Cross,Arsenal v Tottenham
539636,15,SavedShot,0.955999984741211,0.34599998474121096,0.3132059574127197,Eddie Nketiah,h,6482,OpenPlay,2023,RightFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,,BallRecovery,Arsenal v Tottenham
539637,16,BlockedShot,0.9369999694824219,0.4209999847412109,0.028181063011288643,Declan Rice,h,5553,FromCorner,2023,Head,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,Martin Odegaard,Aerial,Arsenal v Tottenham
539640,25,MissedShots,0.8430000305175781,0.3039999961853027,0.035734180361032486,Bukayo Saka,h,7322,OpenPlay,2023,LeftFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,Martin Odegaard,Pass,Arsenal v Tottenham
539642,31,MissedShots,0.8669999694824219,0.4859999847412109,0.39478328824043274,Gabriel Jesus,h,5543,OpenPlay,2023,RightFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,,BallRecovery,Arsenal v Tottenham
539643,36,SavedShot,0.769000015258789,0.39099998474121095,0.02744203992187977,Martin Odegaard,h,2517,OpenPlay,2023,LeftFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,Bukayo Saka,Pass,Arsenal v Tottenham
539647,48,MissedShots,0.76,0.705999984741211,0.014333940111100674,Declan Rice,h,5553,OpenPlay,2023,RightFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,,None,Arsenal v Tottenham
539648,49,BlockedShot,0.970999984741211,0.485,0.5631000995635986,Ben White,h,7298,FromCorner,2023,LeftFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,Bukayo Saka,Cross,Arsenal v Tottenham
539649,53,Goal,0.885,0.5,0.7611688375473022,Bukayo Saka,h,7322,Penalty,2023,LeftFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,,Standard,Arsenal v Tottenham
539653,84,BlockedShot,0.805,0.6270000076293946,0.03378607705235481,Reiss Nelson,h,6492,OpenPlay,2023,RightFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,Martin Odegaard,Pass,Arsenal v Tottenham
539654,86,MissedShots,0.815,0.539000015258789,0.051043152809143066,Kai Havertz,h,5220,OpenPlay,2023,LeftFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,,None,Arsenal v Tottenham
539655,91,SavedShot,0.7919999694824219,0.515,0.027186382561922073,Bukayo Saka,h,7322,FromCorner,2023,LeftFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,,None,Arsenal v Tottenham
539656,91,BlockedShot,0.950999984741211,0.42200000762939455,0.0405459925532341,Gabriel,h,5613,FromCorner,2023,Head,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,Reiss Nelson,Aerial,Arsenal v Tottenham
539633,2,BlockedShot,0.8680000305175781,0.6840000152587891,0.048758991062641144,Brennan Johnson,a,10760,OpenPlay,2023,RightFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,James Maddison,Pass,Arsenal v Tottenham
539634,2,MissedShots,0.8209999847412109,0.5629999923706055,0.038514234125614166,Yves Bissouma,a,5609,FromCorner,2023,RightFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,,None,Arsenal v Tottenham
539638,18,MissedShots,0.7769999694824219,0.45,0.030121229588985443,Pape Sarr,a,9021,OpenPlay,2023,LeftFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,,None,Arsenal v Tottenham
539639,24,MissedShots,0.8859999847412109,0.7319999694824219,0.014151827432215214,Pape Sarr,a,9021,SetPiece,2023,RightFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,,Aerial,Arsenal v Tottenham
539641,25,OwnGoal,0.08300000190734863,0.5420000076293945,0,Cristian Romero,a,7218,OpenPlay,2023,LeftFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,,None,Arsenal v Tottenham
539644,37,SavedShot,0.8969999694824219,0.5309999847412109,0.43069988489151,Brennan Johnson,a,10760,OpenPlay,2023,RightFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,Son Heung-Min,Pass,Arsenal v Tottenham
539645,41,SavedShot,0.9380000305175781,0.575999984741211,0.4790627956390381,Brennan Johnson,a,10760,OpenPlay,2023,RightFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,,None,Arsenal v Tottenham
539646,41,Goal,0.9369999694824219,0.580999984741211,0.46930328011512756,Son Heung-Min,a,453,OpenPlay,2023,LeftFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,James Maddison,Pass,Arsenal v Tottenham
539650,54,Goal,0.8919999694824219,0.4229999923706055,0.3421586751937866,Son Heung-Min,a,453,OpenPlay,2023,RightFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,James Maddison,Pass,Arsenal v Tottenham
539651,62,MissedShots,0.754000015258789,0.6040000152587891,0.016898861154913902,James Maddison,a,6818,OpenPlay,2023,RightFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,Son Heung-Min,Pass,Arsenal v Tottenham
539652,68,BlockedShot,0.965999984741211,0.34299999237060547,0.11736999452114105,Son Heung-Min,a,453,OpenPlay,2023,RightFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,Dejan Kulusevski,Throughball,Arsenal v Tottenham
539657,94,BlockedShot,0.875,0.3770000076293945,0.09192495048046112,Richarlison,a,6026,OpenPlay,2023,LeftFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,Dejan Kulusevski,Pass,Arsenal v Tottenham
539658,95,SavedShot,0.8209999847412109,0.49599998474121093,0.05570416525006294,Richarlison,a,6026,OpenPlay,2023,RightFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,,None,Arsenal v Tottenham
539659,99,BlockedShot,0.85,0.42700000762939455,0.07698847353458405,Richarlison,a,6026,OpenPlay,2023,RightFoot,21952,Arsenal,Tottenham,2,2,2023-09-24 13:00:00,Dejan Kulusevski,Pass,Arsenal v Tottenham
539662,12,BlockedShot,0.6709999847412109,0.6020000076293945,0.028639264404773712,Dominik Szoboszlai,h,9788,DirectFreekick,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,,Standard,Liverpool v West Ham
539663,15,Goal,0.885,0.5,0.7611688375473022,Mohamed Salah,h,1250,Penalty,2023,LeftFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,,Standard,Liverpool v West Ham
539664,19,MissedShots,0.9219999694824219,0.48,0.3393264412879944,Virgil van Dijk,h,833,FromCorner,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Andrew Robertson,Cross,Liverpool v West Ham
539667,25,MissedShots,0.9109999847412109,0.485,0.052107758820056915,Virgil van Dijk,h,833,SetPiece,2023,Head,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Andrew Robertson,Aerial,Liverpool v West Ham
539668,27,MissedShots,0.7680000305175781,0.51,0.03744829073548317,Alexis Mac Allister,h,8379,OpenPlay,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Dominik Szoboszlai,Pass,Liverpool v West Ham
539669,31,MissedShots,0.8690000152587891,0.3160000038146973,0.06511780619621277,Mohamed Salah,h,1250,OpenPlay,2023,LeftFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Joseph Gomez,Pass,Liverpool v West Ham
539670,34,BlockedShot,0.845,0.3,0.04277690127491951,Mohamed Salah,h,1250,OpenPlay,2023,LeftFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Dominik Szoboszlai,Pass,Liverpool v West Ham
539671,36,BlockedShot,0.745,0.7659999847412109,0.03349778801202774,Dominik Szoboszlai,h,9788,DirectFreekick,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,,Standard,Liverpool v West Ham
539672,37,MissedShots,0.850999984741211,0.4159999847412109,0.10202417522668839,Mohamed Salah,h,1250,OpenPlay,2023,LeftFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Luis Díaz,Pass,Liverpool v West Ham
539676,46,SavedShot,0.9019999694824219,0.42400001525878905,0.5129767060279846,Darwin Núñez,h,10720,OpenPlay,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Mohamed Salah,Pass,Liverpool v West Ham
539677,48,BlockedShot,0.9,0.51,0.021714594215154648,Virgil van Dijk,h,833,FromCorner,2023,Head,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Dominik Szoboszlai,Aerial,Liverpool v West Ham
539678,50,MissedShots,0.705999984741211,0.7040000152587891,0.015955736860632896,Luis Díaz,h,10408,OpenPlay,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Andrew Robertson,Pass,Liverpool v West Ham
539679,52,ShotOnPost,0.895,0.5129999923706055,0.4351927936077118,Darwin Núñez,h,10720,OpenPlay,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Mohamed Salah,Pass,Liverpool v West Ham
539681,59,Goal,0.905,0.4570000076293945,0.31904950737953186,Darwin Núñez,h,10720,OpenPlay,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Alexis Mac Allister,Chipped,Liverpool v West Ham
539682,61,SavedShot,0.7569999694824219,0.6880000305175781,0.023679068312048912,Curtis Jones,h,6665,OpenPlay,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Andrew Robertson,TakeOn,Liverpool v West Ham
539683,69,SavedShot,0.8059999847412109,0.28899999618530275,0.03110172227025032,Mohamed Salah,h,1250,OpenPlay,2023,LeftFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Luis Díaz,Pass,Liverpool v West Ham
539684,70,BlockedShot,0.755,0.4279999923706055,0.029491906985640526,Curtis Jones,h,6665,OpenPlay,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Alexis Mac Allister,Pass,Liverpool v West Ham
539687,84,Goal,0.9790000152587891,0.5259999847412109,0.733305811882019,Diogo Jota,h,6854,FromCorner,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Virgil van Dijk,HeadPass,Liverpool v West Ham
539688,87,BlockedShot,0.9380000305175781,0.305,0.07641088962554932,Cody Gakpo,h,11296,OpenPlay,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Dominik Szoboszlai,Pass,Liverpool v West Ham
539689,89,BlockedShot,0.865,0.62,0.07804429531097412,Diogo Jota,h,6854,OpenPlay,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Andrew Robertson,Pass,Liverpool v West Ham
539690,89,MissedShots,0.7580000305175781,0.5329999923706055,0.024497391656041145,Dominik Szoboszlai,h,9788,OpenPlay,2023,LeftFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,,None,Liverpool v West Ham
539691,92,SavedShot,0.9019999694824219,0.49599998474121093,0.379090815782547,Cody Gakpo,h,11296,SetPiece,2023,Head,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Virgil van Dijk,HeadPass,Liverpool v West Ham
539660,5,SavedShot,0.905,0.5220000076293946,0.28626564145088196,Tomas Soucek,a,8288,OpenPlay,2023,Head,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Lucas Paquetá,Chipped,Liverpool v West Ham
539661,7,MissedShots,0.925,0.5520000076293945,0.31278806924819946,Michail Antonio,a,531,OpenPlay,2023,Head,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Tomas Soucek,Cross,Liverpool v West Ham
